"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_238823" 2155.83122539451 -5.8963532398286 1.60809480184105 -3.66667016961817 0.000245729415222313 0.00819942246503644 "EPHX4_HUMAN" "chr_17"
"evgLocus_283450" 71.228586459959 -5.83462741862536 1.59106875905861 -3.66711204993904 0.000245305320046943 0.00819942246503644 "TBB1_MANSE" "chr_26"
"evgLocus_400306" 39.4501465482143 5.96046493331314 1.62680794360692 3.66390203387976 0.000248401825704492 0.00826557075031697 "." "chr_07"
"evgLocus_167723" 1121.79016158999 -5.54449535492512 1.51414889664534 -3.66179004403674 0.000250459088250836 0.00831094021650073 "ACSL5_RAT" "chr_05"
"evgLocus_483513" 651.098933415 -5.56717405447498 1.52252201614708 -3.65654748859618 0.000255635070580515 0.00844042347061375 "PTN9_MOUSE" "chr_04"
"evgLocus_623987" 57.6576256990582 -4.27303069298956 1.16864045546091 -3.65641175010005 0.000255770408200417 0.00844042347061375 "RAB5B_CHICK" "chr_01"
"evgLocus_397869" 37.9403451877539 -5.36150436755159 1.46679465260423 -3.65525219091335 0.000256929284516071 0.00845537334950003 "TET5C_DANRE" NA
"evgLocus_797407" 72.6749000456366 -4.65028598455625 1.2726636543021 -3.65397877816063 0.00025820761906175 0.00847416183216631 "GNPI_AEDAE" "chr_27"
"evgLocus_281933" 92.9260250068903 4.46950615777218 1.22400341076456 3.65154714314102 0.000260665236163099 0.00853144498360046 "SEPIA_DROME" "chr_07"
"evgLocus_223333" 9925.08660577052 -6.02567005478305 1.65302940933629 -3.64522858501496 0.000267154236187183 0.00872000162203342 "JAG1_MOUSE" "chr_16"
"evgLocus_237497" 47.4480929822447 -5.19472865661122 1.42716639096198 -3.63988998725629 0.000272754548941116 0.00882440382592888 "PCKG_DROME" "chr_26"
"evgLocus_279542" 1248.384354758 6.66521817064337 1.83141781449187 3.6393760713159 0.000273299425613124 0.00882440382592888 "ENTK_BOVIN" "chr_10"
"evgLocus_310982" 47.1452833135988 5.62902774057776 1.54581526596607 3.64146212326338 0.000271094014791564 0.00882440382592888 "PPAF1_HOLDI" "chr_16"
"evgLocus_84845" 1086.78449810544 -5.87497218311942 1.61422400885294 -3.63950241781755 0.000273165372904216 0.00882440382592888 "NINJ1_MOUSE" "chr_16"
"evgLocus_160278" 121.38039960713 4.9820275707221 1.37016704323865 3.63607313086886 0.000276825772527166 0.00884292247760781 "." "chr_05"
"evgLocus_50970" 27.882061456484 -4.11038916771959 1.13016325740584 -3.63698708198542 0.000275845759532572 0.00884292247760781 "." "chr_02"
"evgLocus_604457" 168.620170387238 -6.07339865674437 1.67017053421784 -3.63639432759398 0.000276480987918857 0.00884292247760781 "FAS3_DROME" NA
"evgLocus_734483" 132.119387184243 -6.15786020336212 1.69307254496829 -3.63709176057631 0.000275733722364681 0.00884292247760781 "CTNS_DROME" "chr_13"
"evgLocus_398464" 241.502646570382 -5.07491197763349 1.39648049417279 -3.63407294180621 0.000278981934291369 0.00888809731616039 "NTAN1_PIG" "chr_07"
"evgLocus_564378" 348.385362920884 5.77950676079427 1.59148894740925 3.63150920413402 0.000281768606141905 0.0089530666657132 "ATP5H_DROME" "chr_07"
"evgLocus_34267" 81.979609731183 -5.43512733556939 1.49749354584828 -3.62948297883351 0.000283989455417066 0.00899976107524083 "YELL_DROMD" "chr_13"
"evgLocus_746175" 49.4386785353686 -5.75283975212787 1.58670270809389 -3.62565698210648 0.000288227739019532 0.00910997384093661 "STAG1_HUMAN" "chr_07"
"evgLocus_335076" 87.7621310257485 4.2734209960296 1.17909527727823 3.6243220360395 0.000289720431091049 0.00913305537905178 "." NA
"evgLocus_483959" 14.6206248078087 -4.25584289692839 1.17456841464378 -3.62332482626745 0.00029084019981896 0.00914429069194572 "SUCO_HUMAN" "chr_01"
"evgLocus_41675" 27697.8441762792 -7.34026802593845 2.02737362847845 -3.62057980967591 0.000293943560309298 0.00921766991870441 "SING_DROME" "chr_15"
"evgLocus_484996" 594.484779098941 -4.48073448497101 1.23899143232523 -3.6164370213295 0.000298685944830803 0.00934192932931642 "SCPDL_HUMAN" "chr_03"
"evgLocus_13773" 125.8260880498 -5.31263845127183 1.46979493608446 -3.61454398898987 0.000300876729745747 0.00938513503576409 "TBB1_MANSE" "chr_26"
"evgLocus_271008" 992.888233265937 -6.25720435591788 1.73143072761859 -3.61389240476518 0.000301634275713263 0.00938513503576409 "CHIT_MANSE" "chr_09"
"evgLocus_122201" 30.5624193807606 4.99542804481445 1.38290464709285 3.61227222376892 0.00030352568311514 0.00939935860707208 "PPAE_BOMMO" NA
"evgLocus_537127" 87.0068945414916 -5.31103011616209 1.47032098710139 -3.61215691182666 0.00030366072134042 0.00939935860707208 "LIPR1_HUMAN" "chr_13"
"evgLocus_793303" 41.6067027432182 -4.98989901567583 1.38170490236571 -3.61140718769419 0.000304540072868958 0.00940228230128155 "TRI45_BOVIN" "chr_01"
"evgLocus_160323" 206.819697263673 -6.66312872110392 1.84599880301666 -3.60949785569487 0.000306790309749881 0.00944740647941856 "TBB1_MANSE" "chr_26"
"evgLocus_168906" 43.9045191734638 5.10285913867225 1.4143711950302 3.60786415659666 0.000308728050611772 0.00948270081609851 "KCNKI_RAT" "chr_23"
"evgLocus_96651" 316.983812724344 -5.57399215333259 1.54589374156367 -3.60567612344074 0.000311341246468181 0.00953850841801111 "." "chr_16"
"evgLocus_107672" 57.7637154673248 -5.76443858649653 1.59996908052264 -3.60284374033875 0.000314754758043505 0.00960030149056427 "SYQ_DROME" "chr_17"
"evgLocus_130" 265.604644331509 -6.520439979844 1.80988924040951 -3.60267348645526 0.000314961055663391 0.00960030149056427 "KINH_DROME" "chr_20"
"evgLocus_154628" 80.3986371643071 -5.25788405768272 1.46018040468155 -3.60084551253064 0.000317184012139035 0.00963336857484047 "MKNK1_BOVIN" "chr_13"
"evgLocus_558321" 45.0006766021967 -5.65344465199842 1.57061914336523 -3.59950066563259 0.000318828817191704 0.00963336857484047 "IL16_HUMAN" "chr_10"
"evgLocus_703281" 20.9056687104173 -4.54267134684072 1.26215220156882 -3.59914702933159 0.000319262653327629 0.00963336857484047 "ODO1_MACFA" "chr_13"
"evgLocus_800832" 32.7372035010211 -5.04903557522494 1.40233332268904 -3.60045325425426 0.000317662938333556 0.00963336857484047 "MDR3_HUMAN" "chr_12"
"evgLocus_33369" 39.8779100052359 -5.56776111826042 1.54750516789282 -3.59789500789961 0.000320803061359089 0.00965552731663448 "HSP7E_DROME" NA
"evgLocus_200448" 217.599521176084 5.51114055300146 1.53302652517503 3.59494141979848 0.000324464576433555 0.009741256042851 "MGST1_MOUSE" "chr_11"
"evgLocus_397792" 35.1382108552037 -4.862471385763 1.35379704780623 -3.59172846006899 0.000328492027158003 0.00981973195675418 "." NA
"evgLocus_4626" 127.198015526197 -5.0491679824231 1.4058467668146 -3.59154930794032 0.000328717965995361 0.00981973195675418 "HIL_DROME" "chr_14"
"evgLocus_348590" 15.6245436731161 -4.13005785207951 1.15183170608271 -3.5856434844336 0.000336248063873437 0.0100196904406465 "KALM_CHICK" "chr_03"
"evgLocus_402600" 198.054860771244 5.02695703278696 1.4030353179779 3.58291553204233 0.00033978050472419 0.010099827955561 "." NA
"evgLocus_82905" 73.7156332154849 -5.01486930990921 1.40000538559261 -3.58203572751721 0.0003409271527916 0.0101088276319074 "CSTN1_DROME" "chr_28"
"evgLocus_389254" 84.7048250556793 6.06415941244598 1.69464705388998 3.57842029614721 0.000345677250703318 0.0101991817393474 "." "chr_14"
"evgLocus_723445" 337.181904697477 -5.78045318382988 1.61509327435158 -3.57902127117122 0.000344883399329894 0.0101991817393474 "TBB1_MANSE" "chr_26"
"evgLocus_522709" 95.2183588173655 -5.50948166034815 1.53993103776794 -3.57774570758303 0.000346570377121427 0.010200409207709 "." "chr_16"
"evgLocus_271159" 156.112344292252 -6.41791341539052 1.79804429064011 -3.56938560901952 0.000357819415670778 0.0105056832850986 "VCP_APIME" "chr_01"
"evgLocus_120891" 1917.32630456146 -5.81220607965649 1.62949728867267 -3.56687066622302 0.000361269669745477 0.0105810498138901 "KARG_PLOIN" NA
"evgLocus_769891" 67.5733986246533 -5.39581552500167 1.51342449264912 -3.56530210209348 0.000363437311248669 0.0106185745157264 "ARF6_RAT" "chr_10"
"evgLocus_642852" 81.5451542768715 -4.14827136533014 1.16440050873929 -3.56258120311329 0.000367226264589182 0.0107031713467489 "TBA3_RAT" "chr_06"
"evgLocus_52200" 10.3667727334151 -4.28412294120536 1.20294532747247 -3.5613613049288 0.000368936981354563 0.0107269322806949 "." NA
"evgLocus_183096" 132.320564427064 -6.06570062112522 1.70452590563192 -3.55858517672483 0.000372857877208133 0.0108146840461894 "." "chr_08"
"evgLocus_24658" 93.638969387181 -5.65559210878457 1.58972675604667 -3.55758754595595 0.000374276381626816 0.0108296057379411 "AKT1_DROME" "chr_16"
"evgLocus_208977" 225.235683405142 -5.34226521835413 1.50315714616512 -3.55402975130271 0.000379376294051986 0.0109507195818042 "UBB_PONPY" "chr_04"
"evgLocus_414049" 271.463783504575 -6.5354555343436 1.83998966574543 -3.55189795682678 0.000382463153317806 0.0110132839269086 "." "chr_08"
"evgLocus_271522" 41.6558055184432 -5.53862804200056 1.56046089590843 -3.54935394826169 0.000386177622344711 0.0110935773095139 "ALF_DROME" "chr_02"
"evgLocus_261681" 268.619353816935 -5.88220696754958 1.65826669087331 -3.54720202722746 0.000389345902082104 0.0111312042029631 "ENPL_BOVIN" "chr_13"
"evgLocus_822312" 28.3327993538662 -4.85924278187625 1.36976207080688 -3.54750864068957 0.000388892995034167 0.0111312042029631 "KDM6A_MOUSE" "chr_10"
"evgLocus_430974" 65.9012382313754 5.37217646563125 1.51547808590285 3.54487241722851 0.00039280316573378 0.0111766962525533 "." "chr_20"
"evgLocus_539924" 102.899177297582 -5.77770996967997 1.62985841493479 -3.54491526180274 0.00039273932402143 0.0111766962525533 "CBPM_PONAB" "chr_12"
"evgLocus_357327" 30.7808829249392 5.60068352954 1.58031477383767 3.54403035538241 0.00039405987251918 0.0111858843907755 "URH2_ARATH" "chr_11"
"evgLocus_795969" 34.1315723110812 5.75120669253699 1.62522440574995 3.53871543658189 0.000402079037109448 0.0113865361360144 "GELS_DROME" NA
"evgLocus_224677" 469.184566145011 -5.26449621794542 1.48899919596826 -3.53559372778711 0.000406859884809519 0.0114778183889005 "DPS1_HUMAN" NA
"evgLocus_607181" 34.3315337027365 -4.84637697898257 1.3708295210988 -3.53536081940949 0.000407218700666392 0.0114778183889005 "." "chr_26"
"evgLocus_146077" 164.590182160755 -5.18295038852872 1.46716271904368 -3.53263501127335 0.000411440079439811 0.0115695791352336 "SRSF2_PANTR" "chr_15"
"evgLocus_168017" 37.0583721499349 -4.62868369778374 1.31096283817325 -3.53075126388292 0.000414381228963234 0.0116027555383926 "SMA2_CAEEL" "chr_10"
"evgLocus_84987" 21.6337620413434 -4.24113002401424 1.20123580857398 -3.53063902502956 0.000414557089108609 0.0116027555383926 "ZN363_HUMAN" "chr_14"
"evgLocus_340776" 120.178199369093 -5.32341687513089 1.50867664144522 -3.52853403366236 0.000417868210343613 0.0116681661811332 "CBPM_MOUSE" "chr_12"
"evgLocus_132450" 1320.83008498617 -5.41761642818259 1.53667225321254 -3.52555101900005 0.000422602767030103 0.0117339312811053 "THIM_BOVIN" "chr_14"
"evgLocus_25599" 106.377680315322 -4.80162973513294 1.36188070279232 -3.52573446799558 0.000422310162421109 0.0117339312811053 "CHSTB_HUMAN" "chr_14"
"evgLocus_349079" 417.728380443085 -6.34745584728234 1.80059417573252 -3.52520069920812 0.000423162059724307 0.0117339312811053 "TBB1_MANSE" "chr_26"
"evgLocus_223175" 46.3711810882525 -5.35758845112547 1.52174139826585 -3.52069573531409 0.000430416192767537 0.0119075186447167 "TOLL_DROME" NA
"evgLocus_43187" 72.7721408816636 -4.76160628229234 1.35358469049009 -3.51777492442554 0.000435181302659111 0.0120116055865288 "HTYE_ASPRU" "chr_11"
"evgLocus_67417" 157.503881746356 -4.44882074094584 1.26830814507167 -3.50768128252812 0.000452030253792178 0.0124479779544287 "ETS1B_XENLA" "chr_08"
"evgLocus_738544" 10.167521931514 -4.71299585463217 1.34394035590667 -3.50684897132405 0.000453446430884302 0.0124583366870712 "." NA
"evgLocus_362020" 8.91200878486495 -4.51155462101081 1.28777734557592 -3.50336541989185 0.00045941874040094 0.0125898954575192 "." "chr_20"
"evgLocus_762765" 14.0388827945126 -4.46408596852405 1.27442132708221 -3.50283369687839 0.00046033677355317 0.0125898954575192 "JUPIT_DROMO" "chr_09"
"evgLocus_95181" 29.5830840178192 3.67926491934514 1.05055131027105 3.50222295986273 0.000461393338391643 0.0125900473817619 "DPO5_SCHPO" "chr_23"
"evgLocus_342357" 589.584503653876 -5.91599520885274 1.69123178426942 -3.49803927757208 0.000468692102233084 0.0127601424832957 "." "chr_15"
"evgLocus_262198" 47.7141317071344 -5.33713990041689 1.5270551303385 -3.49505384211887 0.0004739661323024 0.0128744677978468 "TBB1_MANSE" NA
"evgLocus_252074" 437.914100973384 -5.3012306350491 1.51749418111843 -3.49341084862807 0.000476892187663138 0.0129246414389519 "SPZ4_DROME" "chr_05"
"evgLocus_687828" 39.435585358934 -4.6529799656642 1.33364433163893 -3.48892118781481 0.000484974115161517 0.0131140066038822 "KAPR2_DROME" "chr_14"
"evgLocus_357730" 66.0330165636223 -5.67879576152082 1.62940827962561 -3.48518896861482 0.00049178959764913 0.0132683504284661 "KLC_DROME" "chr_16"
"evgLocus_24807" 807.701479579469 -4.94310744622276 1.41931775345196 -3.48273488033282 0.000496319619196522 0.0133604780187756 "EF1G_ARTSA" "chr_16"
"evgLocus_37772" 106.739035685022 -5.56481836702007 1.59813197053504 -3.48207686825577 0.000497540847058384 0.0133633224370233 "RS21_PLUXY" NA
"evgLocus_222900" 34.313789641589 -4.0977625633346 1.17711756008291 -3.48118378511487 0.000499202833985384 0.0133642689300532 "TBB1_BRUPA" NA
"evgLocus_50126" 62.5036390543146 -5.28972150847364 1.51977536188934 -3.4805943306632 0.000500302615946044 0.0133642689300532 "ACSL4_MOUSE" "chr_01"
"evgLocus_604292" 17.4262371045003 4.76359630006845 1.36874632541964 3.48026234781524 0.000500923011068862 0.0133642689300532 "DDX52_RAT" NA
"evgLocus_301167" 345.521461052559 -5.15405700960465 1.48162473298252 -3.47865211404073 0.0005039423357333 0.0133852000881357 "." "chr_29"
"evgLocus_625442" 394.364607403087 5.46868670355723 1.57201454808738 3.47877614123278 0.000503709172501279 0.0133852000881357 "." "chr_02"
"evgLocus_281057" 123.134788285091 6.01876265079855 1.73206985049604 3.47489603209413 0.000511051380224172 0.0135439922205871 "PPAF1_HOLDI" "chr_16"
"evgLocus_422125" 244.937781387278 -5.30975002012838 1.52990667380368 -3.47063654995842 0.000519226268252433 0.0137302681399468 "SEC62_PONAB" "chr_12"
"evgLocus_356955" 277.576071705521 -5.84079870479852 1.68378220953474 -3.4688564065613 0.00052267873506426 0.0137911201923673 "TCPE_MACFA" "chr_24"
"evgLocus_82838" 38.9952539277543 -5.34523643296121 1.54392644040157 -3.46210563734561 0.000535966742493918 0.0140990049288125 "MACF1_MOUSE" "chr_26"
"evgLocus_866219" 8.701598353283 -4.47476684850412 1.29263629634314 -3.46173696434426 0.000536701414770724 0.0140990049288125 "." NA
"evgLocus_41884" 2962.47540000061 6.3234876864424 1.82883453710426 3.45765981456959 0.000544888952513797 0.0142827675320848 "." "chr_16"
"evgLocus_108556" 23.6096541264944 -4.74284527051086 1.37196542226251 -3.45697143204194 0.000546282758168364 0.0142880374674647 "." NA
"evgLocus_371980" 223.853683207415 -4.63981937971347 1.34301442844897 -3.45477999448743 0.000550742029567856 0.014342040809116 "." "chr_02"
"evgLocus_60" 345.787124645891 -5.58718511086367 1.61702991422043 -3.45521444082701 0.000549855305753632 0.014342040809116 "VLDLR_RABIT" "chr_10"
"evgLocus_15797" 234.836166098902 -3.64037409349757 1.05491348302706 -3.45087455233919 0.000558773228155477 0.0144568995681954 "." "chr_10"
"evgLocus_703425" 175.144052372835 -5.62428610818676 1.6296932928026 -3.45113165343805 0.000558241186313458 0.0144568995681954 "CUT1_CAEEL" "chr_03"
"evgLocus_83118" 83.7507664218795 -4.70853686943399 1.36421277160086 -3.45146810486804 0.000557545650606704 0.0144568995681954 "TBA3_RAT" "chr_06"
"evgLocus_169246" 102.594737186131 -4.08889097224649 1.18582896168237 -3.44812878110638 0.000564484824019192 0.0144871092390574 "LSD2_DROME" "chr_03"
"evgLocus_223045" 28.1924057633853 -4.2573519517997 1.23442177537714 -3.44886329512373 0.000562951626388186 0.0144871092390574 "S22A1_BOVIN" "chr_04"
"evgLocus_397780" 364.934396697719 -6.30019929266366 1.82782211537799 -3.44683393403454 0.000567197114376652 0.0144871092390574 "TBB1_MANSE" "chr_26"
"evgLocus_535859" 21.4804410501677 -4.6299041701446 1.34238263397061 -3.4490197153772 0.000562625621784921 0.0144871092390574 "ACADV_HUMAN" "chr_10"
"evgLocus_763755" 79.168679624471 -4.62969666820521 1.34312197882505 -3.44696665023323 0.000566918559209568 0.0144871092390574 "IF5_DROME" "chr_16"
"evgLocus_826439" 62.8395940067307 5.62865392886774 1.63253873337737 3.44779196584407 0.000565189179523406 0.0144871092390574 "BGBP_HYPCU" "chr_07"
"evgLocus_122372" 139.573300780318 4.50869975779408 1.30900528524628 3.44437093464126 0.000572389838711641 0.0145886337828229 "." "chr_20"
"evgLocus_222647" 62.7625959295041 -4.6993004796987 1.3651125038043 -3.44242724801266 0.000576518913988767 0.0146399429505408 "NICA_DROME" "chr_11"
"evgLocus_759312" 57.265554872352 -4.5224891657208 1.31380887996629 -3.44227325197927 0.000576847238722369 0.0146399429505408 "." "chr_03"
"evgLocus_603156" 353.766230359703 -4.51089448704329 1.31107730814242 -3.44060144968452 0.000580422799169084 0.0146995448440729 "." "chr_17"
"evgLocus_673341" 279.750530184073 -6.02187439982264 1.75172051069996 -3.43769132292479 0.000586696086134313 0.0148270726071792 "ANX10_DROME" NA
"evgLocus_362659" 131.072865736104 -5.24278005132964 1.52768762917774 -3.43184035217429 0.000599500356484983 0.0150553768770097 "TECR_CAEEL" "chr_10"
"evgLocus_487029" 78.6503784528364 -5.33696098602465 1.55479476241644 -3.43258230284363 0.000597862391917113 0.0150553768770097 "PGP1_CAEEL" "chr_19"
"evgLocus_68531" 206.76994786017 -5.52996526155374 1.61123586395061 -3.43212647215705 0.000598868210639691 0.0150553768770097 "TBB1_MANSE" "chr_26"
"evgLocus_685863" 42.2344295055914 -4.2239776000075 1.23158170245646 -3.42971772930901 0.000604209452965697 0.0151418933830044 "STAM1_HUMAN" "chr_26"
"evgLocus_880751" 36.4826680314055 5.84472233138807 1.70487009450771 3.42825083871024 0.000607483880982402 0.015192169958848 "SARM1_DROME" "chr_20"
"evgLocus_262373" 43.6168986505835 -4.11287030850657 1.20031942453074 -3.42647983899325 0.000611459152081476 0.0152597274641333 "SOCS5_MOUSE" NA
"evgLocus_184480" 480.118417724036 3.81352488465361 1.11320961231676 3.42570243955862 0.000613211774097721 0.015271650398995 "." "chr_13"
"evgLocus_84202" 26.4587524520262 5.37708594229696 1.5700125113996 3.42486821172114 0.000615097712888229 0.0152868371425064 "SERA_MANSE" "chr_13"
"evgLocus_821667" 19.6372807173253 -4.45954787771038 1.30267018268942 -3.42338984723166 0.000618453114604282 0.0153384055069248 "GBF1_HUMAN" "chr_05"
"evgLocus_13376" 86.752760165161 -5.13142090913802 1.4992010796287 -3.42277028669756 0.000619864371407359 0.0153416431923321 "PCBP3_MOUSE" NA
"evgLocus_747996" 32.3636728363459 5.67198257206227 1.66025965633068 3.41632259173114 0.000634730066587017 0.0156771782838059 "." "chr_17"
"evgLocus_262786" 38.0923550379562 -4.96975479494428 1.45631083835759 -3.41256458720662 0.000643546750187686 0.0157371547952705 "." "chr_10"
"evgLocus_310665" 181.233243136977 4.82037001094397 1.41265210871758 3.41228387456269 0.000644209883418971 0.0157371547952705 "ANX10_DROME" NA
"evgLocus_33707" 908.235355968825 -4.70239765444281 1.37822116825471 -3.41193254229116 0.0006450407383319 0.0157371547952705 "AVT1B_ARATH" "chr_Z"
"evgLocus_356730" 33.2483709891777 3.65559483505737 1.07059893573527 3.41453247620386 0.000638915762127704 0.0157371547952705 "ACADM_DROME" "chr_Z"
"evgLocus_661053" 152.530766647032 5.20065421724369 1.52420666431073 3.41204007239759 0.000644786337902626 0.0157371547952705 "." "chr_24"
"evgLocus_828196" 150.756247770326 -4.29780203766857 1.25951021036963 -3.41228042637882 0.000644218033084324 0.0157371547952705 "MTDC_CHICK" "chr_04"
"evgLocus_251765" 49.3506732722021 -5.41184869461239 1.58825466110839 -3.40741873902995 0.00065580432737215 0.0158689180220375 "TKTL2_MOUSE" "chr_09"
"evgLocus_262543" 254.147174450971 -6.11874536246154 1.79554719422657 -3.40773296415481 0.000655049652468763 0.0158689180220375 "PPAF2_HOLDI" NA
"evgLocus_273363" 29.9223917324731 -5.06664541651097 1.48713062278108 -3.40699420676029 0.000656825211223968 0.0158689180220375 "ACT1_ONCVO" "chr_15"
"evgLocus_539033" 78.3528768753415 -5.53488253440525 1.62387643573638 -3.40843823618595 0.000653358739288303 0.0158689180220375 "ABCE1_MOUSE" "chr_09"
"evgLocus_838503" 1967.14221167471 -5.93140261784033 1.74099978182968 -3.40689452103595 0.000657065142243143 0.0158689180220375 "." "chr_01"
"evgLocus_146108" 26428.7712974146 4.11996580595486 1.21150198528097 3.40070908344352 0.000672113143886324 0.0161691347593748 "TCTP_PLUXY" "chr_01"
"evgLocus_409709" 59.5958357262321 -4.66304025332814 1.37120995451859 -3.40067561350608 0.00067219543452447 0.0161691347593748 "." NA
"evgLocus_795941" 2165.73007146891 6.1871483596723 1.81985819855071 3.39979695374046 0.000674359099101912 0.0161808225080326 "ENTK_BOVIN" "chr_10"
"evgLocus_82468" 35.6503828440007 -5.2106305738034 1.53281696177148 -3.39938212047279 0.000675382857835905 0.0161808225080326 "CANA_DROME" "chr_22"
"evgLocus_169309" 290.069179884797 -5.60581581355041 1.65037233319576 -3.3966976425831 0.000682042833493246 0.0163077666714882 "NTAN1_PIG" "chr_07"
"evgLocus_852028" 9.74975204325661 -4.64873563754155 1.36992014601315 -3.39343548678416 0.000690218141308536 0.0164703647703883 "EHMT1_HUMAN" "chr_11"
"evgLocus_154829" 138.892144637759 5.06262892519271 1.49338618633339 3.39003331591184 0.000698841301139657 0.0166429820006997 "MGST1_MOUSE" "chr_11"
"evgLocus_95832" 1360.03609470323 -4.97711898065587 1.46904368627297 -3.38799929992759 0.000704044440269763 0.0167336276785545 "TBB1_MANSE" "chr_26"
"evgLocus_197231" 123.169958885369 -5.33573236508544 1.5764357873187 -3.38468106852661 0.000712610010764864 0.0168586217099497 "RABEP_DROME" "chr_17"
"evgLocus_210487" 1264.33320033644 5.36980988216364 1.58653775629929 3.38460894538627 0.000712797257644421 0.0168586217099497 "." "chr_16"
"evgLocus_239928" 480.572076705889 -6.44483216277399 1.9043162936853 -3.38432863497783 0.000713525436759704 0.0168586217099497 "TBB1_GLOMM" "chr_26"
"evgLocus_295227" 110.51808869461 4.7256328074742 1.39714277486427 3.38235496936473 0.000718672144712738 0.016946798467547 "." "chr_10"
"evgLocus_374564" 203.028246072624 -4.72573877820326 1.39789405727183 -3.38061296821458 0.000723243377242714 0.0169865918963439 "." "chr_29"
"evgLocus_53311" 58.6145556250172 -5.02337112636582 1.48610341880497 -3.38022984322671 0.000724252362919719 0.0169865918963439 "." "chr_10"
"evgLocus_859347" 286.708388900464 -5.29579834008199 1.56676125893431 -3.38009272943354 0.000724613779032617 0.0169865918963439 "TBB1_MANSE" "chr_26"
"evgLocus_222555" 136.438760838778 -5.31449797124945 1.57378624809775 -3.37688677714215 0.000733112205737073 0.0171522482666492 "HTS_DROME" NA
"evgLocus_371950" 599.051033190954 -6.47353447191034 1.92313269313614 -3.3661403058744 0.000762279250785243 0.0177998891718449 "MTH1_DROME" "chr_20"
"evgLocus_253183" 44.3612213542003 -4.51611580936196 1.34210416490053 -3.36495178799827 0.000765570349568674 0.0178419595670878 "COLT_DROME" "chr_05"
"evgLocus_348876" 179.846562568007 -3.80544888446769 1.13109830135972 -3.36438387352636 0.000767147602700871 0.0178440021995218 "ACT4_ARTSX" "chr_15"
"evgLocus_49617" 48.6689629826809 -5.0965627376476 1.51648841399745 -3.36076602406286 0.000777266393623859 0.0180443297077911 "SPIN_DROME" NA
"evgLocus_261767" 54.5149488995089 -5.2508104171386 1.56335675113031 -3.35867703474734 0.000783165387384275 0.0181461086566271 "SYTC_MOUSE" "chr_14"
"evgLocus_735192" 194.485987174325 -5.93691894230672 1.76799538683103 -3.35799458897238 0.000785101500098852 0.0181558510997764 "." "chr_06"
"evgLocus_83548" 537.891988831949 5.77271182619729 1.72038751049773 3.35547182885974 0.000792297255439254 0.0182869534160054 "." "chr_12"
"evgLocus_222697" 84.4095680964653 -3.28652906722854 0.980265445877186 -3.35269296806398 0.000800294314961904 0.0183992226481766 "NOG1_DROME" "chr_24"
"evgLocus_269" 20.0825665796052 4.97458162962719 1.48406939985904 3.35198719823999 0.000802337287756369 0.0183992226481766 "LRIG3_HUMAN" NA
"evgLocus_559548" 173.778582021231 -4.91727167332516 1.46711819539151 -3.3516533901435 0.00080330523791605 0.0183992226481766 "HACL1_MOUSE" "chr_05"
"evgLocus_733727" 31.4121378244479 -5.11639542608813 1.52642145744539 -3.35188908746796 0.00080262166919786 0.0183992226481766 "VPP1_XENLA" "chr_06"
"evgLocus_605449" 16.8146868418789 -3.91024357434225 1.16737357557827 -3.34960774866371 0.000809260734123444 0.018500256362719 "AMPN_MOUSE" "chr_06"
"evgLocus_406533" 30.5883659581683 5.59066924997612 1.67042289375275 3.34685861339951 0.000817328856896813 0.0186491092890799 "CSK2A_SPOFR" "chr_10"
"evgLocus_406696" 45.8017203176472 4.56745290099841 1.36505182747488 3.34599229792427 0.000819886730868047 0.0186719071275063 "PPAF2_HOLDI" NA
"evgLocus_49623" 71.5397573459098 -4.51270522221884 1.34920992419224 -3.34470206696749 0.000823710023459488 0.0187233821081996 "." "chr_16"
"evgLocus_167839" 39.6050110720683 -5.21553864883445 1.55966023332544 -3.34402233088555 0.000825730905748234 0.018733769924163 "RHG15_RAT" "chr_02"
"evgLocus_409044" 37.9642783276056 5.30986623725598 1.58843475515969 3.34282929784055 0.000829288965147651 0.0187789272466989 "AP4A_BOVIN" "chr_14"
"evgLocus_223196" 65.8374479105131 -4.71648939872253 1.41116810223122 -3.34225907690601 0.000830994590558028 0.0187820456609332 "GTR1_RABIT" "chr_20"
"evgLocus_206146" 49.3413178168092 -5.0683904862721 1.51774195124324 -3.33942834097745 0.000839510070684048 0.0189079323375 "UBP5_MOUSE" NA
"evgLocus_396898" 310.369181139447 -4.44447325357651 1.33093624117841 -3.33935850273441 0.000839721179025795 0.0189079323375 "LDLR_MOUSE" "chr_10"
"evgLocus_261844" 25.3696322988552 -5.03012912328201 1.50808545704543 -3.33544037559834 0.000851644147589921 0.0191404225965847 "TKTL2_MOUSE" "chr_09"
"evgLocus_12558" 1803.93917517633 -5.84049073456185 1.75174807707766 -3.33409284758869 0.000855780863957218 0.0191973763470852 "." "chr_17"
"evgLocus_270900" 28.0978910752557 -4.51423522367809 1.35490470432148 -3.33177323045666 0.000862945426567018 0.0192858643000864 "CHS2_CAEEL" "chr_01"
"evgLocus_705910" 1227.11575186459 -6.06713431069983 1.8209358000595 -3.33187710983638 0.000862623390076311 0.0192858643000864 "." "chr_29"
"evgLocus_14549" 20.8245471779871 -3.77049293498344 1.13220457245618 -3.33022231733602 0.000867766688573433 0.0193401028309682 "MO4L1_RAT" "chr_04"
